Municipio,Valor_Tasado,Num_Tasaciones,Periodo,Trimestre,Año,Mes,Fecha,Valor_Tasado_Madrid,Valor_Tasado_España,Dif_Madrid,Dif_España,Pct_Madrid,Pct_España
Coslada,2964.8,246,T3A2006 ,3,2006,9,2006-09-30,2915.8,1956.7,49.0,1008.1000000000001,1.6804993483777952,51.52041702867072
Fuenlabrada,2502.8,721,T3A2006 ,3,2006,9,2006-09-30,2915.8,1956.7,-413.0,546.1000000000001,-14.164208793470056,27.909234936372474
Galapagar,2441.0,163,T3A2006 ,3,2006,9,2006-09-30,2915.8,1956.7,-474.8000000000002,484.29999999999995,-16.28369572673023,24.750856033116975
Getafe,2902.9,461,T3A2006 ,3,2006,9,2006-09-30,2915.8,1956.7,-12.900000000000091,946.2,-0.4424171753892647,48.356927479940715
Leganés,2824.0,480,T3A2006 ,3,2006,9,2006-09-30,2915.8,1956.7,-91.80000000000018,867.3,-3.1483640853282147,44.324628200541724
Madrid,3717.2,9757,T3A2006 ,3,2006,9,2006-09-30,2915.8,1956.7,801.3999999999996,1760.4999999999998,27.48473832224432,89.972913578985
Majadahonda,3400.9,167,T3A2006 ,3,2006,9,2006-09-30,2915.8,1956.7,485.0999999999999,1444.2,16.636943548940252,73.80794194306742
Móstoles,2565.2,666,T3A2006 ,3,2006,9,2006-09-30,2915.8,1956.7,-350.60000000000036,608.4999999999998,-12.024144317168538,31.098277712475063
Parla,2421.1,558,T3A2006 ,3,2006,9,2006-09-30,2915.8,1956.7,-494.7000000000003,464.39999999999986,-16.966184237602032,23.733837583686814
Pinto,2813.8,161,T3A2006 ,3,2006,9,2006-09-30,2915.8,1956.7,-102.0,857.1000000000001,-3.498182317031351,43.80334236214034
Pozuelo De Alarcón,3395.6,164,T3A2006 ,3,2006,9,2006-09-30,2915.8,1956.7,479.7999999999997,1438.8999999999999,16.455175252074895,73.53707773291767
Rivas-Vaciamadrid,2528.5,205,T3A2006 ,3,2006,9,2006-09-30,2915.8,1956.7,-387.3000000000002,571.8,-13.282804033198436,29.222670823324993
Rozas De Madrid (Las),3074.5,306,T3A2006 ,3,2006,9,2006-09-30,2915.8,1956.7,158.69999999999982,1117.8,5.442760134439939,57.126795114222915
San Fernando De Henares,2945.4,122,T3A2006 ,3,2006,9,2006-09-30,2915.8,1956.7,29.59999999999991,988.7,1.0151587900404602,50.528951806613186
San Sebastián De Los Reyes,3062.5,328,T3A2006 ,3,2006,9,2006-09-30,2915.8,1956.7,146.69999999999982,1105.8,5.031209273612713,56.51351765728012
Torrejón De Ardoz,2651.6,791,T3A2006 ,3,2006,9,2006-09-30,2915.8,1956.7,-264.2000000000003,694.8999999999999,-9.060978119212571,35.51387540246331
Tres Cantos,2838.5,121,T3A2006 ,3,2006,9,2006-09-30,2915.8,1956.7,-77.30000000000018,881.8,-2.651073461828668,45.065671794347615
Valdemoro,2353.8,478,T3A2006 ,3,2006,9,2006-09-30,2915.8,1956.7,-562.0,397.10000000000014,-19.27429864874134,20.29437317933256
Villaviciosa De Odón,2877.3,58,T3A2006 ,3,2006,9,2006-09-30,2915.8,1956.7,-38.5,920.6000000000001,-1.3203923451539867,47.04860223846272
Alcalá De Henares,2750.9,835,T4A2006  ,4,2006,12,2006-12-31,2955.0,1990.5,-204.0999999999999,760.4000000000001,-6.906937394247037,38.20145692037178
Alcobendas,3613.5,486,T4A2006  ,4,2006,12,2006-12-31,2955.0,1990.5,658.5,1623.0,22.28426395939087,81.53730218538055
Alcorcón,3033.8,495,T4A2006  ,4,2006,12,2006-12-31,2955.0,1990.5,78.80000000000018,1043.3000000000002,2.666666666666684,52.41396634011555
Aranjuez,2438.2,434,T4A2006  ,4,2006,12,2006-12-31,2955.0,1990.5,-516.8000000000002,447.6999999999998,-17.489001692047378,22.49183622205475
Arganda Del Rey,2284.2,285,T4A2006  ,4,2006,12,2006-12-31,2955.0,1990.5,-670.8000000000002,293.6999999999998,-22.700507614213205,14.755086661642803
Boadilla Del Monte,3077.0,215,T4A2006  ,4,2006,12,2006-12-31,2955.0,1990.5,122.0,1086.5,4.128595600676821,54.584275307711636
Collado Villalba,2693.4,436,T4A2006  ,4,2006,12,2006-12-31,2955.0,1990.5,-261.5999999999999,702.9000000000001,-8.852791878172583,35.31273549359457
Colmenar Viejo,2753.1,247,T4A2006  ,4,2006,12,2006-12-31,2955.0,1990.5,-201.9000000000001,762.5999999999999,-6.832487309644675,38.31198191409193
Coslada,2999.9,306,T4A2006  ,4,2006,12,2006-12-31,2955.0,1990.5,44.90000000000009,1009.4000000000001,1.5194585448392584,50.710876664154746
Fuenlabrada,2558.2,901,T4A2006  ,4,2006,12,2006-12-31,2955.0,1990.5,-396.8000000000002,567.6999999999998,-13.428087986463632,28.52047224315497
Galapagar,2401.0,184,T4A2006  ,4,2006,12,2006-12-31,2955.0,1990.5,-554.0,410.5,-18.747884940778338,20.6229590555137
Getafe,2963.1,853,T4A2006  ,4,2006,12,2006-12-31,2955.0,1990.5,8.099999999999909,972.5999999999999,0.27411167512689794,48.86209495101732
Leganés,3016.3,777,T4A2006  ,4,2006,12,2006-12-31,2955.0,1990.5,61.30000000000018,1025.8000000000002,2.074450084602386,51.53479025370511
Madrid,3728.4,12882,T4A2006  ,4,2006,12,2006-12-31,2955.0,1990.5,773.4000000000001,1737.9,26.17258883248732,87.30972117558402
Majadahonda,3520.5,202,T4A2006  ,4,2006,12,2006-12-31,2955.0,1990.5,565.5,1530.0,19.137055837563445,76.86510926902787
Móstoles,2605.4,772,T4A2006  ,4,2006,12,2006-12-31,2955.0,1990.5,-349.5999999999999,614.9000000000001,-11.830795262267335,30.89173574478774
Parla,2446.2,978,T4A2006  ,4,2006,12,2006-12-31,2955.0,1990.5,-508.8000000000002,455.6999999999998,-17.218274111675136,22.89374529012811
Pinto,2767.6,203,T4A2006  ,4,2006,12,2006-12-31,2955.0,1990.5,-187.4000000000001,777.0999999999999,-6.341793570219966,39.04044209997488
Pozuelo De Alarcón,3512.3,209,T4A2006  ,4,2006,12,2006-12-31,2955.0,1990.5,557.3000000000002,1521.8000000000002,18.8595600676819,76.4531524742527
Rivas-Vaciamadrid,2555.2,379,T4A2006  ,4,2006,12,2006-12-31,2955.0,1990.5,-399.8000000000002,564.6999999999998,-13.529610829103223,28.36975634262746
Rozas De Madrid (Las),3132.5,438,T4A2006  ,4,2006,12,2006-12-31,2955.0,1990.5,177.5,1142.0,6.006768189509315,57.37251946747048
San Fernando De Henares,3077.4,341,T4A2006  ,4,2006,12,2006-12-31,2955.0,1990.5,122.40000000000009,1086.9,4.14213197969544,54.604370761115305
San Sebastián De Los Reyes,3014.4,362,T4A2006  ,4,2006,12,2006-12-31,2955.0,1990.5,59.40000000000009,1023.9000000000001,2.010152284263955,51.43933685003768
Torrejón De Ardoz,2708.6,577,T4A2006  ,4,2006,12,2006-12-31,2955.0,1990.5,-246.4000000000001,718.0999999999999,-8.338409475465314,36.07636272293393
Tres Cantos,2890.0,124,T4A2006  ,4,2006,12,2006-12-31,2955.0,1990.5,-65.0,899.5,-2.1996615905245376,45.18965084149711
Valdemoro,2237.6,579,T4A2006  ,4,2006,12,2006-12-31,2955.0,1990.5,-717.4000000000001,247.0999999999999,-24.27749576988156,12.413966340115534
Villaviciosa De Odón,2785.6,79,T4A2006  ,4,2006,12,2006-12-31,2955.0,1990.5,-169.4000000000001,795.0999999999999,-5.7326565143824055,39.94473750313992
Alcalá De Henares,2740.5,437,T1A2007 ,1,2007,3,2007-03-31,3002.2,2024.2,-261.6999999999998,716.3,-8.716940909999327,35.3868194842407
Alcobendas,3729.2,312,T1A2007 ,1,2007,3,2007-03-31,3002.2,2024.2,727.0,1704.9999999999998,24.215575244820474,84.23080723248691
Alcorcón,3013.7,311,T1A2007 ,1,2007,3,2007-03-31,3002.2,2024.2,11.5,989.4999999999998,0.3830524282192993,48.883509534630946
Aranjuez,2400.5,190,T1A2007 ,1,2007,3,2007-03-31,3002.2,2024.2,-601.6999999999998,376.29999999999995,-20.04196922257011,18.59006027072423
Arganda Del Rey,2462.2,173,T1A2007 ,1,2007,3,2007-03-31,3002.2,2024.2,-540.0,437.9999999999998,-17.986809672906535,21.63817804564765
Boadilla Del Monte,3303.6,153,T1A2007 ,1,2007,3,2007-03-31,3002.2,2024.2,301.4000000000001,1279.3999999999999,10.039304510025993,63.20521687580278
Collado Villalba,2677.1,259,T1A2007 ,1,2007,3,2007-03-31,3002.2,2024.2,-325.0999999999999,652.8999999999999,-10.828725601225763,32.25471791324968
Colmenar Viejo,2910.2,153,T1A2007 ,1,2007,3,2007-03-31,3002.2,2024.2,-92.0,885.9999999999998,-3.06441942575445,43.770378421104624
Coslada,2976.6,177,T1A2007 ,1,2007,3,2007-03-31,3002.2,2024.2,-25.59999999999991,952.3999999999999,-0.8527080141229715,47.05068669103842
Fuenlabrada,2523.1,561,T1A2007 ,1,2007,3,2007-03-31,3002.2,2024.2,-479.0999999999999,498.89999999999986,-15.958297248684294,24.646774034186336
Galapagar,2452.4,112,T1A2007 ,1,2007,3,2007-03-31,3002.2,2024.2,-549.7999999999997,428.20000000000005,-18.313236959562985,21.154036162434544
Getafe,2790.0,375,T1A2007 ,1,2007,3,2007-03-31,3002.2,2024.2,-212.19999999999982,765.8,-7.0681500233162335,37.832230016796764
Leganés,2934.1,387,T1A2007 ,1,2007,3,2007-03-31,3002.2,2024.2,-68.09999999999991,909.8999999999999,-2.2683365531943167,44.951091789348865
Madrid,3889.8,8139,T1A2007 ,1,2007,3,2007-03-31,3002.2,2024.2,887.6000000000004,1865.6000000000001,29.564985677170096,92.1648058492244
Majadahonda,3700.7,174,T1A2007 ,1,2007,3,2007-03-31,3002.2,2024.2,698.5,1676.4999999999998,23.266271400972617,82.82284359253036
Móstoles,2557.4,452,T1A2007 ,1,2007,3,2007-03-31,3002.2,2024.2,-444.7999999999997,533.2,-14.815801745386704,26.34127062543228
Parla,2447.3,442,T1A2007 ,1,2007,3,2007-03-31,3002.2,2024.2,-554.8999999999996,423.10000000000014,-18.483112384251545,20.90208477423181
Pinto,2618.5,201,T1A2007 ,1,2007,3,2007-03-31,3002.2,2024.2,-383.6999999999998,594.3,-12.780627539804135,29.359747060567145
Pozuelo De Alarcón,3678.8,178,T1A2007 ,1,2007,3,2007-03-31,3002.2,2024.2,676.6000000000004,1654.6000000000001,22.53680634201587,81.74093469024801
Rivas-Vaciamadrid,2597.4,155,T1A2007 ,1,2007,3,2007-03-31,3002.2,2024.2,-404.7999999999997,573.2,-13.483445473319556,28.317359944669505
Rozas De Madrid (Las),3422.2,280,T1A2007 ,1,2007,3,2007-03-31,3002.2,2024.2,420.0,1397.9999999999998,13.98974085670508,69.06432170734116
San Fernando De Henares,3142.6,115,T1A2007 ,1,2007,3,2007-03-31,3002.2,2024.2,140.4000000000001,1118.3999999999999,4.6765705149557135,55.25145736587294
San Sebastián De Los Reyes,3165.1,256,T1A2007 ,1,2007,3,2007-03-31,3002.2,2024.2,162.9000000000001,1140.8999999999999,5.426020917993468,56.36300760794386
Torrejón De Ardoz,2779.2,345,T1A2007 ,1,2007,3,2007-03-31,3002.2,2024.2,-223.0,754.9999999999998,-7.427886216774371,37.2986859006027
Tres Cantos,3296.1,71,T1A2007 ,1,2007,3,2007-03-31,3002.2,2024.2,293.9000000000001,1271.8999999999999,9.7894877090134,62.83470012844581
Valdemoro,2375.6,301,T1A2007 ,1,2007,3,2007-03-31,3002.2,2024.2,-626.5999999999999,351.39999999999986,-20.87136100193191,17.35994466949906
Villaviciosa De Odón,2770.0,60,T1A2007 ,1,2007,3,2007-03-31,3002.2,2024.2,-232.19999999999982,745.8,-7.7343281593498014,36.84418535717815
Alcalá De Henares,2826.1,703,T2A2007  ,2,2007,6,2007-06-30,2989.1,2054.5,-163.0,771.5999999999999,-5.453146432036404,37.55658311024579
Alcobendas,3487.3,231,T2A2007  ,2,2007,6,2007-06-30,2989.1,2054.5,498.2000000000003,1432.8000000000002,16.667224248101455,69.73959600876127
Alcorcón,3200.0,672,T2A2007  ,2,2007,6,2007-06-30,2989.1,2054.5,210.9000000000001,1145.5,7.055635475561206,55.75565831102458
Aranjuez,2532.1,320,T2A2007  ,2,2007,6,2007-06-30,2989.1,2054.5,-457.0,477.5999999999999,-15.288882941353588,23.246532002920418
Arganda Del Rey,2524.0,270,T2A2007  ,2,2007,6,2007-06-30,2989.1,2054.5,-465.0999999999999,469.5,-15.559867518651094,22.852275492820628
Boadilla Del Monte,3323.9,285,T2A2007  ,2,2007,6,2007-06-30,2989.1,2054.5,334.8000000000002,1269.4,11.200695861630594,61.78632270625457
Collado Villalba,2910.9,465,T2A2007  ,2,2007,6,2007-06-30,2989.1,2054.5,-78.19999999999982,856.4000000000001,-2.6161720919340214,41.68410805548797
Colmenar Viejo,2968.3,241,T2A2007  ,2,2007,6,2007-06-30,2989.1,2054.5,-20.799999999999727,913.8000000000002,-0.6958616305911436,44.477975176441966
Coslada,3067.8,285,T2A2007  ,2,2007,6,2007-06-30,2989.1,2054.5,78.70000000000027,1013.3000000000002,2.6328995349770956,49.321002677050394
Fuenlabrada,2546.5,888,T2A2007  ,2,2007,6,2007-06-30,2989.1,2054.5,-442.5999999999999,492.0,-14.807132581713557,23.947432465320027
Galapagar,2363.4,173,T2A2007  ,2,2007,6,2007-06-30,2989.1,2054.5,-625.6999999999998,308.9000000000001,-20.932722224080823,15.035288391336099
Getafe,2847.9,558,T2A2007  ,2,2007,6,2007-06-30,2989.1,2054.5,-141.19999999999982,793.4000000000001,-4.7238299153591345,38.61766853248967
Leganés,3096.9,679,T2A2007  ,2,2007,6,2007-06-30,2989.1,2054.5,107.80000000000018,1042.4,3.606436720082984,50.73740569481626
Madrid,3786.0,11426,T2A2007  ,2,2007,6,2007-06-30,2989.1,2054.5,796.9000000000001,1731.5,26.660198722023367,84.27841323923096
Majadahonda,3678.7,239,T2A2007  ,2,2007,6,2007-06-30,2989.1,2054.5,689.5999999999999,1624.1999999999998,23.070489444983444,79.0557313214894
Móstoles,2664.0,726,T2A2007  ,2,2007,6,2007-06-30,2989.1,2054.5,-325.0999999999999,609.5,-10.87618346659529,29.666585543927958
Parla,2485.4,597,T2A2007  ,2,2007,6,2007-06-30,2989.1,2054.5,-503.6999999999998,430.9000000000001,-16.851226121575046,20.97347286444391
Pinto,2778.2,177,T2A2007  ,2,2007,6,2007-06-30,2989.1,2054.5,-210.9000000000001,723.6999999999998,-7.055635475561206,35.225115599902644
Pozuelo De Alarcón,3585.1,240,T2A2007  ,2,2007,6,2007-06-30,2989.1,2054.5,596.0,1530.6,19.939112107323265,74.49987831589193
Rivas-Vaciamadrid,2557.7,516,T2A2007  ,2,2007,6,2007-06-30,2989.1,2054.5,-431.4000000000001,503.1999999999998,-14.432437857549097,24.49257726940861
Rozas De Madrid (Las),3235.4,319,T2A2007  ,2,2007,6,2007-06-30,2989.1,2054.5,246.30000000000018,1180.9,8.23993844300961,57.47870528109029
San Fernando De Henares,3064.0,130,T2A2007  ,2,2007,6,2007-06-30,2989.1,2054.5,74.90000000000009,1009.5,2.505770967849852,49.13604283280604
San Sebastián De Los Reyes,3235.1,348,T2A2007  ,2,2007,6,2007-06-30,2989.1,2054.5,246.0,1180.6,8.229901977183761,57.46410318812363
Torrejón De Ardoz,2669.3,505,T2A2007  ,2,2007,6,2007-06-30,2989.1,2054.5,-319.7999999999997,614.8000000000002,-10.69887257033889,29.924555853005597
Tres Cantos,2990.2,122,T2A2007  ,2,2007,6,2007-06-30,2989.1,2054.5,1.099999999999909,935.6999999999998,0.03680037469471209,45.54392796300802
Valdemoro,2394.3,601,T2A2007  ,2,2007,6,2007-06-30,2989.1,2054.5,-594.7999999999997,339.8000000000002,-19.898966244019935,16.53930396690193
Villaviciosa De Odón,2831.6,83,T2A2007  ,2,2007,6,2007-06-30,2989.1,2054.5,-157.5,777.0999999999999,-5.269144558562777,37.82428814796788
Alcalá De Henares,2851.1,493,T3A2007 ,3,2007,9,2007-09-30,3004.8,2061.2,-153.70000000000027,789.9000000000001,-5.115149094781691,38.32233650300796
Alcobendas,3386.6,165,T3A2007 ,3,2007,9,2007-09-30,3004.8,2061.2,381.7999999999997,1325.4,12.706336528221506,64.30234814671067
Alcorcón,3039.1,507,T3A2007 ,3,2007,9,2007-09-30,3004.8,2061.2,34.29999999999973,977.9000000000001,1.1415069222577179,47.44323694934991
Aranjuez,2507.1,237,T3A2007 ,3,2007,9,2007-09-30,3004.8,2061.2,-497.7000000000003,445.9000000000001,-16.563498402555922,21.63302930331845
Arganda Del Rey,2427.2,152,T3A2007 ,3,2007,9,2007-09-30,3004.8,2061.2,-577.6000000000004,366.0,-19.222577209797663,17.75664661362313
Boadilla Del Monte,3102.9,131,T3A2007 ,3,2007,9,2007-09-30,3004.8,2061.2,98.09999999999991,1041.7000000000003,3.26477635782747,50.53852124975744
Collado Villalba,2868.0,336,T3A2007 ,3,2007,9,2007-09-30,3004.8,2061.2,-136.80000000000018,806.8000000000002,-4.5527156549520775,39.14224723462063
Colmenar Viejo,2680.2,139,T3A2007 ,3,2007,9,2007-09-30,3004.8,2061.2,-324.60000000000036,619.0,-10.802715654952088,30.031049873859892
Coslada,3007.8,175,T3A2007 ,3,2007,9,2007-09-30,3004.8,2061.2,3.0,946.6000000000004,0.09984025559104381,45.9247040558898
Fuenlabrada,2607.4,605,T3A2007 ,3,2007,9,2007-09-30,3004.8,2061.2,-397.4000000000001,546.2000000000003,-13.225505857294994,26.499126722297706
Galapagar,2521.7,152,T3A2007 ,3,2007,9,2007-09-30,3004.8,2061.2,-483.10000000000036,460.5,-16.07760915867946,22.34135455074715
Getafe,2929.1,424,T3A2007 ,3,2007,9,2007-09-30,3004.8,2061.2,-75.70000000000027,867.9000000000001,-2.5193024494142846,42.10653987968173
Leganés,3059.3,457,T3A2007 ,3,2007,9,2007-09-30,3004.8,2061.2,54.5,998.1000000000004,1.813764643237481,48.423248593052605
Madrid,3842.7,8330,T3A2007 ,3,2007,9,2007-09-30,3004.8,2061.2,837.8999999999996,1781.5,27.885383386581463,86.43023481467107
Majadahonda,3606.3,151,T3A2007 ,3,2007,9,2007-09-30,3004.8,2061.2,601.5,1545.1000000000004,20.017971246006393,74.96118765767517
Móstoles,2625.6,549,T3A2007 ,3,2007,9,2007-09-30,3004.8,2061.2,-379.2000000000003,564.4000000000001,-12.619808306709269,27.382107510188234
Parla,2407.4,497,T3A2007 ,3,2007,9,2007-09-30,3004.8,2061.2,-597.4000000000001,346.2000000000003,-19.881522896698623,16.796041141082885
Pinto,2841.6,97,T3A2007 ,3,2007,9,2007-09-30,3004.8,2061.2,-163.20000000000027,780.4000000000001,-5.431309904153359,37.86143993790026
Pozuelo De Alarcón,3710.3,168,T3A2007 ,3,2007,9,2007-09-30,3004.8,2061.2,705.5,1649.1000000000004,23.479100106496276,80.00679215990687
Rivas-Vaciamadrid,2553.3,230,T3A2007 ,3,2007,9,2007-09-30,3004.8,2061.2,-451.5,492.10000000000036,-15.02595846645367,23.874442072579093
Rozas De Madrid (Las),3221.7,277,T3A2007 ,3,2007,9,2007-09-30,3004.8,2061.2,216.89999999999964,1160.5,7.218450479233218,56.30215408499903
San Fernando De Henares,3278.4,114,T3A2007 ,3,2007,9,2007-09-30,3004.8,2061.2,273.5999999999999,1217.2000000000003,9.105431309904155,59.05297884727345
San Sebastián De Los Reyes,3162.5,215,T3A2007 ,3,2007,9,2007-09-30,3004.8,2061.2,157.69999999999982,1101.3000000000002,5.248269435569752,53.43004075295945
Torrejón De Ardoz,2752.5,476,T3A2007 ,3,2007,9,2007-09-30,3004.8,2061.2,-252.30000000000018,691.3000000000002,-8.396565495207675,33.53871531146906
Tres Cantos,3305.7,88,T3A2007 ,3,2007,9,2007-09-30,3004.8,2061.2,300.89999999999964,1244.5,10.013977635782734,60.377450029109255
Valdemoro,2456.4,500,T3A2007 ,3,2007,9,2007-09-30,3004.8,2061.2,-548.4000000000001,395.2000000000003,-18.250798722044724,19.173297108480504
Villaviciosa De Odón,2820.2,58,T3A2007 ,3,2007,9,2007-09-30,3004.8,2061.2,-184.60000000000036,759.0,-6.143503727369559,36.82320978071027
Alcalá De Henares,2787.7,444,T4A2007 ,4,2007,12,2007-12-31,3007.4,2085.5,-219.70000000000027,702.1999999999998,-7.305313559885629,33.670582594102115
Alcobendas,3475.2,217,T4A2007 ,4,2007,12,2007-12-31,3007.4,2085.5,467.7999999999997,1389.6999999999998,15.554964421094631,66.63629824982019
Alcorcón,3281.3,602,T4A2007 ,4,2007,12,2007-12-31,3007.4,2085.5,273.9000000000001,1195.8000000000002,9.107534747622537,57.338767681611124
Aranjuez,2428.0,164,T4A2007 ,4,2007,12,2007-12-31,3007.4,2085.5,-579.4000000000001,342.5,-19.265810999534484,16.42292016303044
Arganda Del Rey,2248.4,125,T4A2007 ,4,2007,12,2007-12-31,3007.4,2085.5,-759.0,162.9000000000001,-25.23774689100219,7.811076480460333
Boadilla Del Monte,3269.2,168,T4A2007 ,4,2007,12,2007-12-31,3007.4,2085.5,261.7999999999997,1183.6999999999998,8.705193855157267,56.758571086070475
Collado Villalba,2716.6,196,T4A2007 ,4,2007,12,2007-12-31,3007.4,2085.5,-290.8000000000002,631.0999999999999,-9.669481944536818,30.261328218652594
Colmenar Viejo,2600.3,110,T4A2007 ,4,2007,12,2007-12-31,3007.4,2085.5,-407.0999999999999,514.8000000000002,-13.53660969608299,24.68472788300169
Coslada,2979.6,155,T4A2007 ,4,2007,12,2007-12-31,3007.4,2085.5,-27.800000000000182,894.0999999999999,-0.9243865132672835,42.872212898585474
Fuenlabrada,2532.7,531,T4A2007 ,4,2007,12,2007-12-31,3007.4,2085.5,-474.7000000000003,447.1999999999998,-15.784398483740114,21.443298969072156
Galapagar,2503.0,152,T4A2007 ,4,2007,12,2007-12-31,3007.4,2085.5,-504.4000000000001,417.5,-16.771962492518455,20.019180052745146
Getafe,2921.2,378,T4A2007 ,4,2007,12,2007-12-31,3007.4,2085.5,-86.20000000000027,835.6999999999998,-2.8662632173970914,40.07192519779428
Leganés,2982.3,417,T4A2007 ,4,2007,12,2007-12-31,3007.4,2085.5,-25.09999999999991,896.8000000000002,-0.8346079670146889,43.00167825461521
Madrid,3861.2,8977,T4A2007 ,4,2007,12,2007-12-31,3007.4,2085.5,853.7999999999997,1775.6999999999998,28.38997140387045,85.14504914888515
Majadahonda,3591.7,215,T4A2007 ,4,2007,12,2007-12-31,3007.4,2085.5,584.2999999999997,1506.1999999999998,19.428742435326196,72.22248861184369
Móstoles,2655.3,487,T4A2007 ,4,2007,12,2007-12-31,3007.4,2085.5,-352.0999999999999,569.8000000000002,-11.707787457604567,27.321985135459137
Parla,2307.8,371,T4A2007 ,4,2007,12,2007-12-31,3007.4,2085.5,-699.5999999999999,222.30000000000018,-23.262618873445497,10.659314313114375
Pinto,2615.9,104,T4A2007 ,4,2007,12,2007-12-31,3007.4,2085.5,-391.5,530.4000000000001,-13.017889206623657,25.43274994006235
Pozuelo De Alarcón,3548.4,133,T4A2007 ,4,2007,12,2007-12-31,3007.4,2085.5,541.0,1462.9,17.98896056394228,70.14624790218174
Rivas-Vaciamadrid,2438.0,226,T4A2007 ,4,2007,12,2007-12-31,3007.4,2085.5,-569.4000000000001,352.5,-18.933297865265686,16.90242148165908
Rozas De Madrid (Las),3125.4,372,T4A2007 ,4,2007,12,2007-12-31,3007.4,2085.5,118.0,1039.9,3.9236549843718826,49.86334212419086
San Fernando De Henares,2983.6,120,T4A2007 ,4,2007,12,2007-12-31,3007.4,2085.5,-23.800000000000182,898.0999999999999,-0.7913812595597536,43.064013426036915
San Sebastián De Los Reyes,2756.3,304,T4A2007 ,4,2007,12,2007-12-31,3007.4,2085.5,-251.0999999999999,670.8000000000002,-8.349404801489657,32.16494845360827
Torrejón De Ardoz,2581.0,392,T4A2007 ,4,2007,12,2007-12-31,3007.4,2085.5,-426.4000000000001,495.5,-14.178360045221794,23.759290338048423
Tres Cantos,3052.1,78,T4A2007 ,4,2007,12,2007-12-31,3007.4,2085.5,44.69999999999982,966.5999999999999,1.4863337101815421,46.34859745864301
Valdemoro,2565.7,421,T4A2007 ,4,2007,12,2007-12-31,3007.4,2085.5,-441.7000000000003,480.1999999999998,-14.687105140653067,23.025653320546624
Villaviciosa De Odón,2739.7,66,T4A2007 ,4,2007,12,2007-12-31,3007.4,2085.5,-267.7000000000003,654.1999999999998,-8.901376604375876,31.36897626468471
Alcalá De Henares,2809.3,488,T1A2008 ,1,2008,3,2008-03-31,3004.8,2101.4,-195.5,707.9000000000001,-6.50625665601704,33.68706576568003
Alcobendas,3620.7,215,T1A2008 ,1,2008,3,2008-03-31,3004.8,2101.4,615.8999999999996,1519.2999999999997,20.497204472843443,72.29941943466258
Alcorcón,3163.3,399,T1A2008 ,1,2008,3,2008-03-31,3004.8,2101.4,158.5,1061.9,5.2748935037273625,50.532978014656905
Aranjuez,2789.7,262,T1A2008 ,1,2008,3,2008-03-31,3004.8,2101.4,-215.10000000000036,688.2999999999997,-7.158546325878601,32.75435424003044
